date,sun_h,min_temp,max_temp,delta_temp
1889-02-14,1.875,-10.28,2.8,13.079999999999998
1889-02-15,2.85,-1.1,5.9,7.0
1889-02-16,6.2,-0.9199999999999999,5.5200000000000005,6.44
1889-02-17,2.55,-1.18,7.039999999999999,8.219999999999999
1889-02-18,3.825,1.16,9.94,8.78
1889-02-19,3.05,-0.19999999999999996,8.620000000000001,8.82
1889-02-20,0.3,0.78,4.9,4.12
1889-02-21,2.425,-1.7399999999999998,4.76,6.5
1889-02-22,4.05,-5.499999999999999,1.8,7.299999999999999
1889-02-23,6.15,-7.94,-1.52,6.42
1889-02-24,2.725,-8.92,0.10000000000000005,9.02
1889-02-25,3.3,-5.6,1.06,6.66
1889-02-26,6.35,-7.459999999999999,1.9,9.36
1889-02-27,0.55,-7.2,0.3600000000000001,7.5600000000000005
1889-02-28,0.5,-3.14,2.82,5.96
1889-03-01,2.325,-3.22,3.7600000000000002,6.98
1889-03-02,1.1,-4.34,3.0,7.34
1889-03-03,5.825,-5.819999999999999,2.48,8.299999999999999
1889-03-04,3.9,-6.119999999999999,3.2600000000000002,9.379999999999999
1889-03-05,8.4,-5.08,4.5200000000000005,9.600000000000001
1889-03-06,8.4,-6.4399999999999995,5.0200000000000005,11.46
1889-03-07,6.825,-5.24,6.5200000000000005,11.760000000000002
1889-03-08,0.35,0.62,6.959999999999999,6.339999999999999
1889-03-09,0.925,1.0799999999999998,8.5,7.42
1889-03-10,2.2,1.5399999999999998,9.580000000000002,8.040000000000003
1889-03-11,2.75,2.48,11.48,9.0
1889-03-12,0.8,0.52,6.68,6.16
1889-03-13,4.725,0.34,7.340000000000001,7.000000000000001
1889-03-14,2.7,-0.32,7.220000000000001,7.540000000000001
1889-03-15,3.525,-6.9799999999999995,2.2,9.18
1889-03-16,8.35,-8.620000000000001,-1.56,7.0600000000000005
1889-03-17,2.45,-7.94,2.2,10.14
1889-03-18,7.3,-3.5799999999999996,9.100000000000001,12.680000000000001
1889-03-19,2.75,0.8600000000000001,10.88,10.020000000000001
1889-03-20,0.15,1.1599999999999997,7.4,6.24
1889-03-21,5.625,0.58,11.200000000000001,10.620000000000001
1889-03-22,1.45,1.08,7.8,6.72
1889-03-23,3.9,-0.18000000000000005,5.86,6.04
1889-03-24,7.7,-0.45999999999999996,9.540000000000001,10.0
1889-03-25,2.325,2.18,11.559999999999999,9.379999999999999
1889-03-26,0.25,1.64,8.4,6.760000000000001
1889-03-27,2.3,2.04,7.519999999999999,5.479999999999999
1889-03-28,3.25,0.9199999999999999,6.88,5.96
1889-03-29,2.925,-0.10000000000000009,9.7,9.799999999999999
1889-03-30,0.2,3.12,10.940000000000001,7.820000000000001
1889-03-31,2.45,4.96,12.819999999999999,7.8599999999999985
1889-04-01,0.1,4.82,10.34,5.52
1889-04-02,2.3,1.1,6.9799999999999995,5.879999999999999
1889-04-03,5.2,0.23999999999999994,6.8,6.56
1889-04-04,3.125,0.5999999999999999,10.040000000000001,9.440000000000001
1889-04-05,1.575,3.16,10.12,6.959999999999999
1889-04-06,0.825,2.8,9.479999999999999,6.679999999999999
1889-04-07,7.625,2.5999999999999996,13.0,10.4
1889-04-08,7.15,2.1399999999999997,14.36,12.219999999999999
1889-04-09,6.5,3.7,15.7,12.0
1889-04-10,1.7,2.5200000000000005,10.780000000000001,8.260000000000002
1889-04-11,0.975,1.3800000000000001,10.66,9.28
1889-04-12,8.725,2.2800000000000002,13.6,11.32
1889-04-13,5.05,2.68,12.02,9.34
1889-04-14,4.65,2.58,11.239999999999998,8.659999999999998
1889-04-15,9.1,2.02,13.3,11.280000000000001
1889-04-16,5.375,2.04,11.06,9.02
1889-04-17,6.75,1.28,9.040000000000001,7.760000000000001
1889-04-18,9.275,1.52,11.68,10.16
1889-04-19,7.625,3.96,16.96,13.0
1889-04-20,11.8,3.9199999999999995,19.419999999999998,15.499999999999998
1889-04-21,7.5,6.4799999999999995,18.8,12.32
1889-04-22,6.275,7.7,17.74,10.04
1889-04-23,0.075,8.1,13.02,4.92
1889-04-24,1.8,6.56,13.34,6.78
1889-04-25,0.975,3.6599999999999993,10.780000000000001,7.120000000000002
1889-04-26,2.25,4.779999999999999,11.26,6.48
1889-04-27,6.8,5.040000000000001,16.24,11.199999999999998
1889-04-28,9.975,4.42,18.839999999999996,14.419999999999996
1889-04-29,7.925,7.159999999999999,19.779999999999998,12.619999999999997
1889-04-30,0.575,8.2,15.919999999999998,7.719999999999999
1889-05-01,5.3,7.540000000000001,19.46,11.92
1889-05-02,0.65,8.559999999999999,14.239999999999998,5.68
1889-05-03,3.55,7.4,17.119999999999997,9.719999999999997
1889-05-04,9.65,8.16,22.779999999999998,14.619999999999997
1889-05-05,7.85,10.02,23.28,13.260000000000002
1889-05-06,0.3,10.92,15.9,4.98
1889-05-07,4.15,10.24,19.119999999999997,8.879999999999997
1889-05-08,1.875,8.940000000000001,18.2,9.259999999999998
1889-05-09,5.8,8.88,22.0,13.12
1889-05-10,0.0,10.680000000000001,16.46,5.779999999999999
1889-05-11,3.725,8.120000000000001,15.6,7.479999999999999
1889-05-12,11.4,5.659999999999999,19.919999999999998,14.259999999999998
1889-05-13,9.025,8.540000000000001,22.119999999999997,13.579999999999997
1889-05-14,0.3,11.559999999999999,18.060000000000002,6.5000000000000036
1889-05-15,0.4,11.760000000000002,18.639999999999997,6.8799999999999955
1889-05-16,0.45,11.500000000000002,16.04,4.539999999999997
1889-05-17,3.925,11.64,19.9,8.259999999999998
1889-05-18,2.075,11.179999999999998,18.1,6.9200000000000035
1889-05-19,2.025,9.98,15.38,5.4
1889-05-20,1.25,8.4,15.459999999999999,7.059999999999999
1889-05-21,2.125,9.66,17.36,7.699999999999999
1889-05-22,8.0,10.36,21.4,11.04
1889-05-23,5.525,11.040000000000001,22.5,11.459999999999999
1889-05-24,8.675,10.560000000000002,23.259999999999998,12.699999999999996
1889-05-25,9.775,10.52,23.4,12.879999999999999
1889-05-26,8.325,10.66,24.119999999999997,13.459999999999997
1889-05-27,0.875,13.479999999999999,20.82,7.340000000000002
1889-05-28,0.925,12.6,18.9,6.299999999999999
1889-05-29,4.1,11.78,20.639999999999997,8.859999999999998
1889-05-30,11.575,11.319999999999999,23.119999999999997,11.799999999999999
1889-05-31,13.025,12.34,27.48,15.14
1889-06-01,13.575,13.9,28.02,14.12
1889-06-02,7.525,14.819999999999999,26.580000000000002,11.760000000000003
1889-06-03,1.05,13.559999999999999,17.74,4.18
1889-06-04,1.55,13.139999999999997,19.38,6.240000000000002
1889-06-05,5.9,13.98,23.68,9.7
1889-06-06,13.475,13.16,27.620000000000005,14.460000000000004
1889-06-07,9.625,15.1,27.54,12.44
1889-06-08,8.825,14.559999999999999,27.2,12.64
1889-06-09,10.425,13.34,27.139999999999997,13.799999999999997
1889-06-10,3.1,13.36,20.060000000000002,6.700000000000003
1889-06-11,6.85,13.279999999999998,22.959999999999997,9.68
1889-06-12,4.325,12.959999999999999,23.380000000000003,10.420000000000003
1889-06-13,2.9,12.26,20.72,8.459999999999999
1889-06-14,3.05,11.92,18.240000000000002,6.320000000000002
1889-06-15,2.875,11.8,18.1,6.300000000000001
1889-06-16,3.1,13.440000000000001,20.839999999999996,7.399999999999995
1889-06-17,5.05,13.8,22.08,8.279999999999998
1889-06-18,4.975,14.8,23.48,8.68
1889-06-19,8.05,14.6,25.1,10.500000000000002
1889-06-20,4.15,14.86,25.360000000000003,10.500000000000004
1889-06-21,5.925,15.059999999999999,24.080000000000002,9.020000000000003
1889-06-22,0.625,15.6,19.54,3.9399999999999995
1889-06-23,5.4,13.959999999999999,22.8,8.840000000000002
1889-06-24,6.625,12.8,21.839999999999996,9.039999999999996
1889-06-25,9.175,12.360000000000001,23.74,11.379999999999997
1889-06-26,7.325,14.879999999999999,24.9,10.02
1889-06-27,1.65,15.319999999999999,20.54,5.220000000000001
1889-06-28,3.25,15.079999999999998,22.360000000000003,7.280000000000005
1889-06-29,4.525,14.679999999999998,23.860000000000003,9.180000000000005
1889-06-30,5.45,13.24,22.7,9.459999999999999
1889-07-01,3.5,13.84,23.119999999999997,9.279999999999998
1889-07-02,7.975,12.540000000000001,22.380000000000003,9.840000000000002
1889-07-03,8.85,13.0,22.5,9.5
1889-07-04,13.325,12.38,24.96,12.58
1889-07-05,8.425,14.040000000000001,25.04,10.999999999999998
1889-07-06,9.325,12.8,23.62,10.82
1889-07-07,12.025,12.079999999999998,24.42,12.340000000000003
1889-07-08,10.075,14.66,25.32,10.66
1889-07-09,11.25,14.74,27.6,12.860000000000001
1889-07-10,11.975,16.500000000000004,29.02,12.519999999999996
1889-07-11,13.175,17.44,30.639999999999997,13.199999999999996
1889-07-12,12.85,18.72,31.080000000000002,12.360000000000003
1889-07-13,6.05,17.9,29.2,11.3
1889-07-14,4.675,14.12,21.48,7.360000000000001
1889-07-15,7.25,13.959999999999999,22.240000000000002,8.280000000000003
1889-07-16,4.55,13.14,23.18,10.04
1889-07-17,4.275,13.34,24.46,11.120000000000001
1889-07-18,11.125,12.24,21.78,9.540000000000001
1889-07-19,4.825,11.3,21.080000000000002,9.780000000000001
1889-07-20,8.275,13.4,22.580000000000002,9.180000000000001
1889-07-21,8.475,12.38,24.28,11.9
1889-07-22,9.15,15.180000000000001,23.48,8.299999999999999
1889-07-23,2.225,13.5,20.380000000000003,6.880000000000003
1889-07-24,6.925,11.9,20.240000000000002,8.340000000000002
1889-07-25,11.625,11.52,23.86,12.34
1889-07-26,5.15,13.16,22.459999999999997,9.299999999999997
1889-07-27,2.375,10.7,17.0,6.300000000000001
1889-07-28,5.325,10.620000000000001,18.220000000000002,7.600000000000001
1889-07-29,9.75,10.76,20.84,10.08
1889-07-30,13.25,9.84,23.580000000000002,13.740000000000002
1889-07-31,12.875,11.7,26.02,14.32
1889-08-01,12.95,12.979999999999999,27.9,14.92
1889-08-02,4.9,15.580000000000002,24.4,8.819999999999997
1889-08-03,12.175,14.680000000000001,25.76,11.08
1889-08-04,11.95,14.84,26.919999999999998,12.079999999999998
1889-08-05,4.725,16.74,24.68,7.940000000000001
1889-08-06,5.425,15.839999999999998,23.64,7.8000000000000025
1889-08-07,9.35,14.780000000000001,23.54,8.759999999999998
1889-08-08,11.325,12.420000000000002,24.160000000000004,11.740000000000002
1889-08-09,8.7,13.9,24.720000000000002,10.820000000000002
1889-08-10,7.575,15.579999999999998,23.22,7.640000000000001
1889-08-11,5.075,13.039999999999997,20.54,7.500000000000002
1889-08-12,4.175,11.579999999999998,19.880000000000003,8.300000000000004
1889-08-13,5.5,11.780000000000001,18.7,6.919999999999998
1889-08-14,5.85,10.82,18.759999999999998,7.939999999999998
1889-08-15,3.8,11.580000000000002,20.18,8.599999999999998
1889-08-16,7.05,13.48,22.74,9.259999999999998
1889-08-17,12.0,12.540000000000001,25.4,12.859999999999998
1889-08-18,6.4,15.38,25.3,9.92
1889-08-19,9.55,15.959999999999999,27.32,11.360000000000001
1889-08-20,5.825,14.7,22.08,7.379999999999999
1889-08-21,5.075,12.98,22.919999999999998,9.939999999999998
1889-08-22,1.825,12.939999999999998,17.9,4.960000000000001
1889-08-23,1.8,10.84,18.160000000000004,7.320000000000004
1889-08-24,2.975,9.999999999999998,16.54,6.540000000000001
1889-08-25,4.35,9.52,17.7,8.18
1889-08-26,8.075,8.94,18.660000000000004,9.720000000000004
1889-08-27,6.675,8.620000000000001,17.619999999999997,8.999999999999996
1889-08-28,11.675,7.08,19.6,12.520000000000001
1889-08-29,11.575,8.62,22.28,13.660000000000002
1889-08-30,12.025,10.82,24.639999999999997,13.819999999999997
1889-08-31,11.975,13.36,26.419999999999998,13.059999999999999
1889-09-01,9.75,14.5,26.54,12.04
1889-09-02,10.375,14.559999999999999,26.8,12.240000000000002
1889-09-03,5.85,16.22,25.839999999999996,9.619999999999997
1889-09-04,0.0,14.48,19.96,5.48
1889-09-05,1.225,14.040000000000001,19.259999999999998,5.219999999999997
1889-09-06,8.025,12.879999999999999,21.139999999999997,8.259999999999998
1889-09-07,4.325,11.760000000000002,19.259999999999998,7.4999999999999964
1889-09-08,6.85,11.360000000000001,21.92,10.56
1889-09-09,8.35,12.74,22.2,9.459999999999999
1889-09-10,10.175,10.2,20.64,10.440000000000001
1889-09-11,9.925,9.999999999999998,21.64,11.640000000000002
1889-09-12,7.925,10.919999999999998,23.14,12.220000000000002
1889-09-13,8.9,13.12,24.4,11.28
1889-09-14,6.85,12.3,23.46,11.16
1889-09-15,3.5,8.4,17.54,9.139999999999999
1889-09-16,10.325,4.2,13.579999999999998,9.379999999999999
1889-09-17,9.75,2.5200000000000005,12.26,9.739999999999998
1889-09-18,8.9,1.72,13.98,12.26
1889-09-19,8.95,2.4,15.4,13.0
1889-09-20,0.425,7.76,15.5,7.74
1889-09-21,3.225,5.9799999999999995,14.34,8.36
1889-09-22,2.575,6.4,14.88,8.48
1889-09-23,3.325,7.62,14.779999999999998,7.1599999999999975
1889-09-24,5.625,8.040000000000001,15.419999999999998,7.379999999999997
1889-09-25,0.975,5.84,16.78,10.940000000000001
1889-09-26,9.325,3.4199999999999995,14.459999999999999,11.04
1889-09-27,10.55,3.06,16.520000000000003,13.460000000000003
1889-09-28,6.375,6.220000000000001,19.04,12.819999999999999
1889-09-29,1.025,6.88,12.499999999999998,5.619999999999998
1889-09-30,1.25,5.4799999999999995,11.940000000000001,6.460000000000002
1889-10-01,1.025,6.040000000000001,11.6,5.559999999999999
1889-10-02,1.825,5.58,10.48,4.9
1889-10-03,5.4,4.58,14.38,9.8
1889-10-04,5.7,3.54,13.939999999999998,10.399999999999999
1889-10-05,3.55,6.92,14.76,7.84
1889-10-06,1.275,8.440000000000001,15.7,7.259999999999998
1889-10-07,0.35,10.540000000000001,15.66,5.119999999999999
1889-10-08,1.1,9.2,15.059999999999999,5.859999999999999
1889-10-09,0.05,8.82,13.4,4.58
1889-10-10,0.0,6.58,11.440000000000001,4.860000000000001
1889-10-11,1.5,5.58,12.12,6.539999999999999
1889-10-12,4.45,5.0,13.819999999999999,8.819999999999999
1889-10-13,1.3,4.279999999999999,9.219999999999999,4.9399999999999995
1889-10-14,1.65,3.9,9.12,5.219999999999999
1889-10-15,4.3,2.66,9.24,6.58
1889-10-16,6.825,2.46,11.52,9.059999999999999
1889-10-17,1.75,3.44,11.34,7.9
1889-10-18,6.15,4.66,12.74,8.08
1889-10-19,3.55,4.32,11.879999999999999,7.559999999999999
1889-10-20,0.75,2.98,10.08,7.1
1889-10-21,0.05,5.220000000000001,10.319999999999999,5.099999999999998
1889-10-22,0.7,7.44,12.2,4.759999999999999
1889-10-23,6.125,5.819999999999999,14.679999999999998,8.86
1889-10-24,7.475,5.54,15.36,9.82
1889-10-25,0.375,7.24,10.9,3.66
1889-10-26,0.05,6.92,9.98,3.0600000000000005
1889-10-27,0.05,7.94,11.68,3.7399999999999993
1889-10-28,1.2,8.68,13.64,4.960000000000001
1889-10-29,0.325,8.7,12.7,4.0
1889-10-30,4.1,8.120000000000001,14.48,6.359999999999999
1889-10-31,0.0,7.5200000000000005,11.2,3.679999999999999
1889-11-01,2.3,3.94,11.76,7.82
1889-11-02,3.075,2.94,10.559999999999999,7.619999999999999
1889-11-03,8.275,2.86,11.16,8.3
1889-11-04,2.025,4.659999999999999,12.42,7.760000000000001
1889-11-05,0.425,3.8,9.74,5.94
1889-11-06,1.05,6.0,10.940000000000001,4.940000000000001
1889-11-07,3.2,6.32,11.02,4.699999999999999
1889-11-08,4.975,3.9,10.82,6.92
1889-11-09,2.1,2.7399999999999998,10.940000000000001,8.200000000000001
1889-11-10,2.925,6.779999999999999,13.479999999999999,6.699999999999999
1889-11-11,2.2,5.279999999999999,11.9,6.620000000000001
1889-11-12,1.175,4.140000000000001,6.94,2.8
1889-11-13,3.9,1.92,7.9799999999999995,6.06
1889-11-14,3.8,1.3,5.74,4.44
1889-11-15,4.025,0.86,5.4799999999999995,4.619999999999999
1889-11-16,3.725,0.41999999999999993,5.180000000000001,4.760000000000001
1889-11-17,3.3,-0.44000000000000006,4.38,4.82
1889-11-18,1.95,0.6599999999999999,5.8,5.14
1889-11-19,3.775,0.44000000000000006,5.22,4.779999999999999
1889-11-20,3.3,-1.025,3.54,4.5649999999999995
1889-11-21,3.825,-1.85,2.3,4.15
1889-11-22,3.95,-2.5200000000000005,3.1399999999999997,5.66
1889-11-23,4.525,-3.1799999999999997,2.7800000000000002,5.96
1889-11-24,4.95,-3.56,2.6,6.16
1889-11-25,0.275,-1.7400000000000002,6.9,8.64
1889-11-26,1.575,2.06,6.92,4.859999999999999
1889-11-27,0.325,-2.12,4.82,6.94
1889-11-28,0.2,-1.9000000000000001,1.24,3.14
1889-11-29,3.975,-2.12,2.96,5.08
1889-11-30,1.975,-3.46,1.6,5.0600000000000005
1889-12-01,3.175,-6.119999999999999,0.4,6.52
1889-12-02,3.15,-8.2,-0.9799999999999999,7.22
1889-12-03,3.2,-8.419999999999998,-2.44,5.979999999999999
1889-12-04,1.8,-6.319999999999999,-1.24,5.079999999999999
1889-12-05,0.0,-4.54,-0.7799999999999999,3.7600000000000002
1889-12-06,0.0,-3.96,-1.4,2.56
1889-12-07,0.0,-4.9,-2.1799999999999997,2.7200000000000006
1889-12-08,0.125,-7.1,-2.44,4.66
1889-12-09,2.525,-8.540000000000001,-1.48,7.0600000000000005
1889-12-10,1.775,-4.5,4.0,8.5
1889-12-11,0.025,-0.5199999999999999,4.0600000000000005,4.58
1889-12-12,0.0,-0.8799999999999999,3.6599999999999993,4.539999999999999
1889-12-13,0.375,-1.1400000000000001,2.74,3.8800000000000003
1889-12-14,0.1,-2.2199999999999998,1.08,3.3
1889-12-15,1.5,-2.88,1.02,3.9
1889-12-16,2.85,-4.94,1.6199999999999999,6.5600000000000005
1889-12-17,4.175,-6.44,-0.2199999999999999,6.220000000000001
1889-12-18,3.5,-6.94,-1.1800000000000002,5.76
1889-12-19,2.7,-6.38,-1.2600000000000002,5.119999999999999
1889-12-20,2.9,-6.040000000000001,0.8200000000000001,6.860000000000001
1889-12-21,3.025,-5.2,1.8399999999999999,7.04
1889-12-22,2.25,-4.0200000000000005,3.9599999999999995,7.98
1889-12-23,1.925,-0.23999999999999994,6.5200000000000005,6.760000000000001
1889-12-24,1.875,0.03999999999999988,4.26,4.22
1889-12-25,0.125,0.8800000000000001,4.6,3.7199999999999998
1889-12-26,1.825,0.024999999999999994,4.0,3.975
1889-12-27,0.2,-2.375,1.38,3.755
1889-12-28,0.05,-3.4,-0.45999999999999996,2.94
1889-12-29,0.925,-3.6250000000000004,-1.0799999999999998,2.545000000000001
1889-12-30,0.0,-3.475,-1.1800000000000002,2.295
1889-12-31,0.0,-2.9,1.04,3.94
1890-01-01,0.05,-2.7,0.14000000000000007,2.8400000000000003
1890-01-02,0.175,-2.2,0.4000000000000001,2.6
1890-01-03,0.375,-3.08,0.5799999999999998,3.66
1890-01-04,1.175,-3.4799999999999995,1.6799999999999997,5.159999999999999
1890-01-05,5.1,-2.6599999999999997,2.8999999999999995,5.559999999999999
1890-01-06,6.275,-2.48,4.9799999999999995,7.459999999999999
1890-01-07,6.325,-3.28,3.7,6.98
1890-01-08,5.875,-4.279999999999999,2.68,6.959999999999999
1890-01-09,5.775,-4.92,2.44,7.359999999999999
1890-01-10,1.05,-4.76,4.340000000000001,9.100000000000001
1890-01-11,1.825,0.58,5.6,5.02
1890-01-12,1.575,0.14000000000000007,4.7,4.5600000000000005
1890-01-13,5.9,-0.36,7.2,7.5600000000000005
1890-01-14,3.425,-0.9400000000000001,5.220000000000001,6.160000000000001
1890-01-15,4.0,-1.7399999999999998,4.319999999999999,6.059999999999999
1890-01-16,1.6,-2.32,2.2,4.52
1890-01-17,3.8,-3.46,0.86,4.32
1890-01-18,5.225,-4.88,2.66,7.54
1890-01-19,1.9,-2.54,5.040000000000001,7.580000000000001
1890-01-20,0.65,1.7,8.540000000000001,6.840000000000001
1890-01-21,1.375,0.15999999999999998,6.459999999999999,6.299999999999999
1890-01-22,0.825,-0.16,7.88,8.04
1890-01-23,0.0,2.92,9.575,6.654999999999999
1890-01-24,0.45,2.8,7.225,4.425
1890-01-25,2.425,2.84,9.100000000000001,6.260000000000002
1890-01-26,1.675,1.64,8.425,6.785000000000001
1890-01-27,3.225,1.98,9.1,7.119999999999999
1890-01-28,3.55,1.4,8.35,6.949999999999999
1890-01-29,2.325,-1.46,7.475,8.934999999999999
1890-01-30,6.725,-4.5200000000000005,2.6999999999999997,7.220000000000001
1890-01-31,2.925,-5.58,1.65,7.23
1890-02-01,7.975,-7.859999999999999,-0.6000000000000001,7.26
1890-02-02,5.675,-9.5,-0.5,9.0
1890-02-03,6.1,-9.559999999999999,0.4750000000000001,10.034999999999998
1890-02-04,2.75,-7.68,-2.0,5.68
1890-02-05,2.25,-6.959999999999999,-0.9249999999999998,6.034999999999999
1890-02-06,1.275,-5.92,0.0,5.92
1890-02-07,0.0,-3.2,-0.35,2.85
1890-02-08,0.875,-4.619999999999999,-0.09999999999999981,4.52
1890-02-09,5.775,-6.140000000000001,1.475,7.615
1890-02-10,6.225,-8.18,1.2,9.379999999999999
1890-02-11,3.225,-5.4399999999999995,1.8,7.239999999999999
1890-02-12,5.775,-6.460000000000001,0.375,6.835000000000001
1890-02-13,2.1,-6.58,1.3,7.88
1890-02-14,6.8,-3.2,4.875,8.075
1890-02-15,1.075,-3.5200000000000005,2.925,6.445
1890-02-16,3.95,0.07999999999999999,4.95,4.87
1890-02-17,4.6,-1.08,3.7249999999999996,4.805
1890-02-18,3.075,-1.9600000000000002,2.9999999999999996,4.96
1890-02-19,2.35,-1.4,3.55,4.949999999999999
1890-02-20,4.225,-2.1,2.9250000000000003,5.025
1890-02-21,5.375,-2.7800000000000002,4.425,7.205
1890-02-22,4.45,-2.86,5.25,8.11
1890-02-23,0.5,-1.4200000000000002,1.875,3.295
1890-02-24,2.1,-1.9,3.3249999999999997,5.225
1890-02-25,0.575,-3.0599999999999996,1.325,4.385
1890-02-26,7.9,-3.6599999999999993,5.675,9.334999999999999
1890-02-27,3.05,-3.6399999999999997,3.8249999999999997,7.465
1890-02-28,2.625,-6.7,-0.4000000000000001,6.3
1890-03-01,10.0,-9.9,-1.7999999999999998,8.100000000000001
1890-03-02,3.825,-10.78,-3.9,6.879999999999999
1890-03-03,5.75,-10.0,-3.4,6.6
1890-03-04,8.575,-11.540000000000001,0.6749999999999999,12.215000000000002
1890-03-05,2.625,-8.34,1.9500000000000002,10.29
1890-03-06,2.6,-2.22,6.05,8.27
1890-03-07,5.975,0.64,10.100000000000001,9.46
1890-03-08,5.0,0.4,9.149999999999999,8.749999999999998
1890-03-09,1.3,0.5,8.525,8.025
1890-03-10,9.575,-0.9,6.9,7.800000000000001
1890-03-11,3.05,-1.3399999999999999,8.4,9.74
1890-03-12,8.275,1.56,12.95,11.389999999999999
1890-03-13,7.225,1.6600000000000001,13.45,11.79
1890-03-14,5.95,3.28,13.625,10.345
1890-03-15,4.55,3.8,13.125,9.325
1890-03-16,3.25,3.2399999999999998,11.350000000000001,8.110000000000001
1890-03-17,0.05,2.9200000000000004,7.550000000000001,4.630000000000001
1890-03-18,0.475,2.9,8.25,5.35
1890-03-19,2.25,1.8800000000000001,9.225000000000001,7.3450000000000015
1890-03-20,0.0,1.98,7.075,5.095000000000001
1890-03-21,3.175,2.52,9.549999999999999,7.029999999999999
1890-03-22,1.5,2.76,9.075,6.3149999999999995
1890-03-23,6.85,1.6199999999999999,12.375,10.755
1890-03-24,2.175,4.4399999999999995,12.775,8.335
1890-03-25,0.0,5.08,9.875,4.795
1890-03-26,5.35,4.04,13.175,9.135000000000002
1890-03-27,10.975,2.12,15.725,13.605
1890-03-28,11.275,3.7,18.3,14.600000000000001
1890-03-29,11.5,4.88,20.125,15.245000000000001
1890-03-30,11.475,5.94,20.650000000000002,14.71
1890-03-31,10.025,5.260000000000001,18.700000000000003,13.440000000000001
1890-04-01,10.425,4.88,14.774999999999999,9.895
1890-04-02,9.75,2.4999999999999996,14.425,11.925
1890-04-03,5.875,3.4200000000000004,12.55,9.13
1890-04-04,4.65,4.46,13.275000000000002,8.815000000000001
1890-04-05,6.875,3.44,14.399999999999999,10.959999999999999
1890-04-06,10.875,3.46,15.125,11.665
1890-04-07,6.95,4.06,15.7,11.64
1890-04-08,0.775,2.92,8.85,5.93
1890-04-09,0.825,2.58,7.75,5.17
1890-04-10,3.45,2.36,10.025,7.665000000000001
1890-04-11,0.725,2.0,7.9,5.9
1890-04-12,1.775,0.28,7.824999999999999,7.544999999999999
1890-04-13,9.95,-0.86,11.8,12.66
1890-04-14,6.675,0.78,13.975000000000001,13.195000000000002
1890-04-15,3.1,5.08,14.15,9.07
1890-04-16,4.55,5.1,14.7,9.6
1890-04-17,3.725,6.180000000000001,14.325,8.145
1890-04-18,5.9,4.720000000000001,13.55,8.83
1890-04-19,1.275,5.58,13.125,7.545
1890-04-20,3.225,6.82,13.75,6.93
1890-04-21,6.075,5.12,15.299999999999999,10.18
1890-04-22,7.825,3.7600000000000002,17.724999999999998,13.964999999999998
1890-04-23,6.8,8.02,15.999999999999998,7.979999999999999
1890-04-24,1.575,7.039999999999999,13.475000000000001,6.435000000000002
1890-04-25,2.15,5.5200000000000005,16.474999999999998,10.954999999999998
1890-04-26,3.35,3.4200000000000004,11.675,8.255
1890-04-27,7.925,1.0,12.975000000000001,11.975000000000001
1890-04-28,5.25,4.54,12.899999999999999,8.36
1890-04-29,9.975,4.68,15.5,10.82
1890-04-30,9.35,3.7400000000000007,16.825000000000003,13.085000000000003
1890-05-01,3.575,6.380000000000001,14.85,8.469999999999999
1890-05-02,4.45,6.58,15.425,8.845
1890-05-03,8.15,7.459999999999999,16.725,9.265000000000002
1890-05-04,12.9,5.5600000000000005,19.975,14.415000000000001
1890-05-05,2.775,6.76,13.799999999999999,7.039999999999999
1890-05-06,12.0,4.5600000000000005,19.4,14.839999999999998
1890-05-07,6.85,7.82,18.65,10.829999999999998
1890-05-08,0.6,8.62,14.25,5.630000000000001
1890-05-09,8.475,7.88,20.0,12.120000000000001
1890-05-10,3.5,10.260000000000002,20.075000000000003,9.815000000000001
1890-05-11,3.5,11.319999999999999,19.525000000000002,8.205000000000004
1890-05-12,5.425,11.280000000000001,22.85,11.57
1890-05-13,2.625,8.8,14.075000000000001,5.275
1890-05-14,1.5,7.919999999999999,16.925,9.005000000000003
1890-05-15,10.8,7.659999999999999,19.9,12.239999999999998
1890-05-16,13.475,7.92,22.775,14.854999999999999
1890-05-17,11.55,9.9,23.0,13.1
1890-05-18,9.525,10.84,22.775000000000002,11.935000000000002
1890-05-19,8.575,11.120000000000001,22.1,10.98
1890-05-20,5.55,11.3,21.425,10.125
1890-05-21,0.475,11.66,16.625,4.965
1890-05-22,8.2,11.76,20.55,8.790000000000001
1890-05-23,9.925,11.879999999999999,24.0,12.120000000000001
1890-05-24,10.725,11.62,24.700000000000003,13.080000000000004
1890-05-25,10.575,12.440000000000001,24.725,12.285
1890-05-26,3.525,12.540000000000001,20.8,8.26
1890-05-27,1.0,10.860000000000001,16.0,5.139999999999999
1890-05-28,1.1,9.3,12.850000000000001,3.5500000000000007
1890-05-29,0.525,7.6,14.65,7.050000000000001
1890-05-30,12.3,7.780000000000001,20.275,12.494999999999997
1890-05-31,4.325,11.18,20.225,9.045000000000002
1890-06-01,4.075,10.12,17.950000000000003,7.830000000000004
1890-06-02,8.75,8.5,18.525,10.024999999999999
1890-06-03,11.3,8.040000000000001,21.474999999999998,13.434999999999997
1890-06-04,10.75,11.16,24.275000000000002,13.115000000000002
1890-06-05,9.625,11.84,23.925,12.085
1890-06-06,8.425,12.28,24.1,11.820000000000002
1890-06-07,6.4,11.3,21.0,9.7
1890-06-08,10.15,9.7,20.95,11.25
